title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
Юрист,150000 - 250000 KZT,Усть-Каменогорск,Республиканское государственное казенное предприятие Қазақстан су жолдары Комитета железнодорожного и водного транспорта Министерства транспорта РК,20-05-2024,Высшее юридическое образование. Опыт работы не менее 5-ти лет. Знание и умение ориентироваться в законодательных и иных нормативных правовых...,"Участвовать в разработке проектов актов нормативного и правового порядка по вопросам, регулирующим деятельность предприятия. Разрабатывать, а также совместно с другими...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/99528681
Юрист,250000 KZT,Астана,FATEX RAILWAY (ФАТЭКС РЭЙЛВЭЙ),11-06-2024,"Знание гражданского, корпоративного, процессуального, трудового законодательства. Опыт представительства в арбитражном суде и судах общей юрисдикции. Знание законодательства в сфере банкротства...",,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/100039345
Юрисконсульт,,Костанай,Стофарм,03-06-2024,Высшее юридическое образование. Опыт работы не менее 3 лет в юридической сфере. Коммуникабельность . Многозадачность . Уверенный пользователь ПК. Навыки составления юридических...,"Осуществление юридической экспертизы; согласование договоров. Оформление запросов ,писем, доверенностей. Представление интересов организации в суде . Юридическое сопровождение проводимых в организации сделок. ","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/101112436
Юрист,400000 - 450000 KZT,Астана,Группа компаний Аллюр,04-06-2024,"Знание действующего законодательства Республики Казахстан, и умение применять знания на практике (в т.ч. Гражданского, Административного, Процессуального, Трудового). ","Полное правовое сопровождение Компании путем осуществления следующих действий. Подготовка, разработка, согласование заключаемых Компанией договоров и соглашений. Разработка и(или) согласование...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/101277122
Юрист,300000 KZT,Караганда,Фирма Жилой фонд,17-06-2024,"Образование высшее юридическое. Обязателен опыт работы работы с недвижимостью. Способность обрабатывать большой объём информации. Грамотная речь, коммуникабельность, ориентированность на результат...",Работа с недвижимостью. Выезды на строительные объекты. Подготовка юридических заключений по вопросам деятельности компании. Проверка технических паспортов на недвижимое имущество. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/99566249
Юрисконсульт по направлению Hard Collection,540000 - 700000 KZT,Алматы,Kaspi.kz,06-06-2024,Высшее юридическое образование. Опыт работы не менее 2-х лет в БВУ. Желательно знание законодательных и иных нормативных правовых актов...,"Подготовка претензий, исков, других процессуальных документов и документов в правоохранительные и иные уполномоченные органы, необходимых для защиты прав и интересов...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/101398133
Юрист,,Алматы,"SANY KAZAKHSTAN - Генеральное Представительство SANY HEAVY MACHINE CO., Ltd в Казахстане",07-06-2024,"Знание законодательства РК. Опыт работы юристом в сфере продаж спецтехники и запчастей с Китаем. Самостоятельность, стрессоустойчивость, готовность большим объемом информации...","Составление договоров купли-продажи, услуг, ГПХ и т.д. Составление писем, контрактов и т.д. Опыт работы с коллективом, решении...","{'id': 'fullDay', 'name': 'Полный день'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/101518885
Юрист,300000 - 400000 KZT,Алматы,Zhebe Logistics,17-06-2024,"Высшее юридическое образование. Опыт работы не менее 2 лет. Знание законодательства РК (Гражданского Кодекса РК, Гражданско-процессуального Кодекса РК, Закон...",Юридическое сопровождение деятельности Компании. Правовая экспертиза документов и договоров. Разработка проектов юридических документов по запросам коллег. Ведение переписки с государственными...,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/101749365
Юрист,400000 - 450000 KZT,Астана,Center Beton Company,22-05-2024,Высшее юридическое образование. Членство в палате юридических консультантов либо возможность вступления в ПЮК. Стаж от 3 лет и более. ,"Подготовка, участие в разработке, правовая экспертиза договоров/ соглашений, заключаемых с клиентами и партнерами Компании. Претензионно-исковая работа. Сопровождение сделок с...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/97875258
Юрист,,Алматы,Управляющая компания Радостная жизнь,18-06-2024,"Юридическое образование. Отличное знание законодательства Республики Казахстан. Высокие коммуникационные и организационные навыки, самостоятельность (умение работать без постоянного контроля), направленность на...","Объекты у нас торговые центры, жилые комплексы. Разработка, сопровождение и правовая экспертиза договоров. Представление интересов компании в государственных органах. ","{'id': 'fullDay', 'name': 'Полный день'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/101354752
ЮРИСТ,300000 KZT,Актобе,А-ОЙЛ-ТРАНС,03-06-2024,,"Представление интересов компании в судебных органах, правоохранительных и других государственных и негосударственных организациях, составление деловых писем, знание казахского и русских...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/101146447
Юрист,200000 - 250000 KZT,Алматы,НИиПК Каздоринновация,07-06-2024,"Высшее юридическое образование. Опыт работы юридического сопровождения бизнеса от 3-6 лет. Основы трудового, гражданского, финансового (налогового в том числе...","Внесение изменений в учредительные документы. Кадровое делопроизводство (приказы, трудовые договора, договора оказания услуг). Договорная работа: разработка, экспертиза и согласование условий...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/101491281
Главный юрисконсульт отдела договорно-правовой работы Юридического управления (временная должность),347400 - 434900 KZT,Алматы,Алматинские Электрические Станции,10-06-2024,Высшее юридическое образование. Стаж работы по специальности не менее 3-х лет.,"Осуществляет по поручению начальника ОДПР правовую экспертизу проектов приказов, указаний и локальных нормативных правовых актов Общества. Правовая экспертиза документов по...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/101603007
Юрист/ JCB,500000 KZT,Алматы,ORBIS MACHINERY,06-06-2024,Высшее юридическое образование. Опыт работы в юридических компаниях или автомобильном бизнесе (будет приоритетом) не менее 3 лет. Знание английского языка...,"Разработка учредительных документов. Регистрация юридических лиц, внесение изменений в учредительные документы. Определение правовых основ органов предприятия, разработка положения о полномочиях...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/101419813
Главный Юрист,,Астана,BI GLOBAL,02-06-2024,"Образование высшее юридическое, опыт работы в строительных организациях не менее 2 лет, знание английского языка (Upper Intermediate). Знание законодательных актов...",Составление (исполнение заявок) и юридическая экспертиза договоров. Автоматизация заключения договоров. Рассмотрение и согласование протоколов разногласий. Консультирование по постановке обеспечения авансов. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/100981205
Юрист,150000 - 300000 KZT,Актобе,Prof Service,28-05-2024,"Должен знать: Высшее юридическое образование. Опыт работы юристом/помощником юриста не менее 1,5 лет. Грамотная речь. Навыки письменной коммуникации.","Анализ принятых и вступивших в силу нормативных правовых актов. Разработка проектов юридических документов (договоров, запросов, претензий, исков, жалоб, писем, должностных...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/100507178
Старший юрист,,Алматы,"Beeline, ТМ",20-05-2024,"Высшее юридическое образование. Опыт работы в юридической сфере от 3 лет и выше, желательно в корпоративном управлении. Опыт в организации...","Организация и проведение заседаний органов управления, начиная: От участия в формировании повестки дня заседаний. Обеспечение надлежащей подготовки и своевременной рассылки...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/99526401
"Главный юрисконсульт (Юридическое управления отдел юридической службы), г. Алматы",,Алматы,Народный банк Казахстана,17-06-2024,"Высшее юридическое образование. Опыт работу по специальности не менее 3 (трех) лет, в том числе в финансовых организациях не менее...","Подготавливать проекты претензий, исковых заявлений, отзывов, заявлений, жалоб и иных документов по делам, в которых Банк является лицом, участвующим в...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/98296159
Юрист,,Усть-Каменогорск,Усть-Каменогорский арматурный завод,06-06-2024,"Высшее юридическое образование. Владение юридическим английским языком. Знание правовых систем законодательств РФ, ЕС, Китай. Владение судебной правоприменительной практикой. ","Разработка, сопровождение и правовая экспертиза международных договоров. Юридическое сопровождение деятельности организации в области международного права. Ведение судебных дел в компетентных...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/101391846
Юрист,,Алматы,Free Line Retail,27-05-2024,"Высшее юридическое образование. Опыт работы не менее 5-ти лет. Знание гражданского, трудового, корпоративного, материального и договорного права. ","Обязанности: Общее юридическое сопровождение деятельности компании. Юридическая экспертиза. Подготовка процессуальных документов. Разработка различных видов договоров, согласование и сопровождение договоров. ","{'id': 'fullDay', 'name': 'Полный день'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/98221874
Юрист судебно-претензионной работы,,Астана,Мой дом MWC,25-05-2024,"Активность, грамотная подача информации, горящие глаза и профи своего дела. — Устная и письменная грамотность. — Навык работы в режиме многозадачности. ",Составление договоров и сопровождение сделок. Работа с внутренним документооборотом. Управление рисками компании на уровне юридической службы. Взаимодействие с государственными органами...,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/97902508
Помощник юриста,180000 - 200000 KZT,Актобе,FERROOM Almaty,24-05-2024,"Высшее юридическое образование. Опыт работы с таможенными органами (растоможка, получение сертификатов). Знание юридических и кадровых вопросов. Пунктуальность, ответственность, стрессоустойчивость. ​​​​​​​ ",Работа с договорами. Составление претензий и протоколов. Проверка и составление договоров. Участие в судах. Работа с нотариусами.,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/100074012
Юрист,,Алматы,Medical Active Group,10-06-2024,Высшее юридическое образование. Опыт работы в производственно-торговых компаниях не менее 5 лет. Опыт представительства работодателя в суде. ,"Полное юридическое сопровождение деятельности Компании и её филиалов: правовая экспертиза договоров и документов, представление интересов Компании во всех инстанциях государственных...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/101606807
Lawyer,,Астана,ALDAR EUROASIA PROPERTY MANAGEMENT,30-05-2024,,Ensuring legal compliance in relationship with Tenants. Требования: Provide advice on all legal matters within scope of legal specialty in...,"{'id': 'fullDay', 'name': 'Полный день'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/100674235
Senior lawyer (Crypto),,Алматы,SBSB LLP,10-06-2024,Degree in Law. More than two years of experience providing legal consulting services to cryptocurrency-related projects. Expertise in company...,Implementing a development strategy for the department. Monitoring the completion of tasks by subordinate staff. Assessing and mitigating business risks. ,"{'id': 'remote', 'name': 'Удаленная работа'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/101613112
Юрист,300000 - 500000 KZT,Астана,MERCI DE FRANCE,30-05-2024,Требуемый опыт работы: с опытом работы. Коммуникабельность. Ответственность. Пунктуальность. Знание базовую психологию людей. Что желательно иметь кандидату: Высокая внимательность. ,"По выручке, а также по количеству производственных товаров . - Создавать и внедрять эффективные решения, регламенты. - управлять наймом и вводом в должность...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/100724378
Юрист - договорник в Naiza Fighting Championship,,Алматы,DAR tech,21-05-2024,"Требуемый общий опыт работы: от 3 лет и более. Опыт работы в области корпоративного и договорного права, а также опыт...","Разрабатывает шаблоны, проверяет, редактирует и дорабатывает, с учётом комментариев, согласование договоров. Составляет решения, протоколы, приказы, распоряжения. Согласовывает, проверяет, редактирует, дорабатывает...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/99658493
Юрист,150000 - 250000 KZT,Актобе,ОО Общество Защиты прав Детей-Инвалидов,06-06-2024,Высшее образование. Знание государственного и русского языков. Знания требований законодательства РК. Опытный пользователь ПК.,"Устное юридическое консультирование. Помощь в подготовке и подаче обращений на действие или бездействие организаций, составление жалобы. Сбор необходимых документов досудебного...","{'id': 'fullDay', 'name': 'Полный день'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/101424734
Юрист,300000 - 600000 KZT,Астана,Этажи,18-06-2024,"Состоять в палате юридических консультантов. Высшее юридическое образование. Хорошее знание законодательства РК в сфере недвижимости. Ориентированность на результат, аналитическое мышление...","Сопровождение сделок с недвижимостью (договорная работа, консультирование клиентов и специалистов по недвижимости). Оптимизация бизнес-процессов в юридическом отделе. ","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/100893960
Юрисконсульт,490000 KZT,Астана,Ego Sum Lex,18-06-2024,"Высшее юридическое образование. Опыт работы обязателен. Знание гражданского, трудового, административного, налогового, гражданско-процессуального и арбитражно-процессуального права, законодательных актов, регламентирующих...",Правовое обеспечение деятельности предприятия. Претензионно-исковая работа. Юридическое сопровождение деятельности компании. Предоставление интересов компании в судах и государственных надзорных органах.,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/101186666
Юрист,,Шымкент,ERNUR-press,22-05-2024,Высшее образование. Опыт работы. Знание казахского и русского языков.,Юридическое сопровождение деятельности организации. Работа с дебиторами. Претензионно-исковая деятельность.,"{'id': 'shift', 'name': 'Сменный график'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/99848829
Юрисконсульт,490000 KZT,Астана,Правовые Партнеры,11-06-2024,"Высшее юридическое образование. Опыт работы обязателен. Знание гражданского, трудового, административного, налогового, гражданско-процессуального и арбитражно-процессуального права, законодательных актов, регламентирующих...",Правовое обеспечение деятельности предприятия. Претензионно-исковая работа. Юридическое сопровождение деятельности компании. Предоставление интересов компании в судах и государственных надзорных органах.,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/99654106
Юрист по договорам со знанием английского языка,400000 - 600000 KZT,Алматы,MehKaz,21-05-2024,Высшее юридическое образование. Опыт работы от 3 лет. Базовые знания международного права. Знание английского языка будет большим плюсом.,"Юридическая экспертиза договоров, дополнительных соглашений на соответствие законодательству, интересам компании. Составление договоров, дополнительных соглашений. Подготовка юридических заключений по различным правовым...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/99724612
Юрист на ферму,,Павлодар,"ФудМастер, ТМ",20-05-2024,"Высшее юридическое образование. Опыт работы не менее 3 лет на позиции юрист, опыт работы в ТОО или АО. ",Полное юридическое сопровождение деятельности Компании. Оказание правовой помощи структурным подразделениям Группы Компаний в подготовке и оформлении различных правовых документов. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/99572423
Юрист в строительной компании,,Астана,Аламак строй,31-05-2024,"Знание гражданского, процессуального, административного, антимонопольного, уголовного законодательств. Знание законов об архитектурной, градостроительной и строительной деятельности, о государственных закупках, о лицензировании. ","Полное юридическое сопровождение деятельности компании. Представление интересов компании в государственных органах, в переговорах с контрагентами и т.д. ","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/100786060
Юрист в строительной компании,250000 - 300000 KZT,Алматы,Мөлдір,05-06-2024,,"Готовит договоры (контракты) и юридические заключения, проводит консультирование по правовым вопросам, участвует в переговорах, представляет интересы клиентов в суде или...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/101347440
Корпоративный юрист (Транснациональная корпорация по производству промышленного оборудования),,Астана,АНКОР Центральная Азия,31-05-2024,Требования: Высшее юридическое образование. Уровень английского языка от Upper-Intermediate и выше. Опыт работы в сфере права от 4-х...,Работа с договорами: по законодательству РФ и РК. Правовое консультирование по законодательству РФ и РК: корпоративное и гражданское право. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/100794594
Lawyer (Юрист),,Астана,Эр Ликид Мунай Тех Газы,21-05-2024,"Knowledge and understanding of the requirements of the applicable current legislation, local regulations, internal rules and procedures in the field...","Ensure compliance of the Company with applicable Kazakhstan laws, protection of the Company’s interests, render legal assistance to structural...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/99726481
Юрист,200000 - 300000 KZT,Астана,BAUNER,04-06-2024,"Образование высшее юридическое. Знание законодательства РК, порядка заключения договоров, основ экономики, организации труда, производства (в том числе строительного) и управления...","Изучение необходимых законов, постановлений. Непосредственная работа с документами (оформление исковых заявлений, составление договоров, претензий и других деловых бумаг). ","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/99144407
Юрист- отдел кадров,300000 - 400000 KZT,Астана,TUKA (ТУКА),16-06-2024,Высшее юридическое образование. Опыт работы на аналогичной позиции от 2 лет. Глубокие знания трудового законодательства и опыт его применения в...,"Проведение анализа и подготовка правовых документов, таких как договоры, уставы, положения и инструкции организации. Предоставление юридических консультаций сотрудникам и руководству...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/101515006
Юрист по работе с IT компаниями,300000 - 600000 KZT,Алматы,Ad Lex Consult,31-05-2024,"Наличие высшего юридического образования. Опыт работы не менее трех лет в качестве юриста, предпочтительно в консалтинговой сфере, а также в...",Консультирование клиентов по любым юридическим вопросам по действующему законодательству Республики Казахстан и правовым актам МФЦА. Консультирование по вопросам корпоративного управления...,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/100807111
Начинающий юрист,150000 KZT,Алматы,Ваш юристъ,18-06-2024,Быстрая обучаемость. Пунктуальность. Ответственность. Желание развиваться в профессиональной деятельности. Желание нарабатывать опыт.,Общение и консультирование клиентов. Ведение и планирование хода работы.,"{'id': 'fullDay', 'name': 'Полный день'}",Нет опыта,Полная занятость,https://hh.ru/vacancy/101423234
Ведущий юрисконсульт,,Шымкент,Нурбанк,21-05-2024,Высшее юридическое образование. По юридической специальности не менее 1 года.,"Правовое сопровождение операций, несущихкредитный риск. Проведение юридической экспертизы. Проектов предоставлении займа, гарантий в иных, несущих кредитный риск проектов филиалов Банка.","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/99696887
Юрист,350000 KZT,Актобе,Бриг,02-06-2024,,"Договорная, претензионная, исковая работа на предприятии. Подготовка документов для получения лицензий, разрешений, необходимых для осуществления деятельности предприятия. Участие в разработке...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/96787164
Главный юрист,400000 - 500000 KZT,Астана,Kemel Education,18-06-2024,Высшее юридическое образование. Опыт работы юристом более 6 лет в крупных частных компаниях (непрерывно от 2-х и более лет...,"Осуществляет полное юридическое сопровождение компании. Составляет корпоративные документы и разные формы сделок, проводит рассмотрение и составление необходимых для деятельности договоров...","{'id': 'fullDay', 'name': 'Полный день'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/100836981
Юрист,400000 KZT,Алматы,АЛМАТЫ ОБЛЫСЫНЫҢ ЖОЛАУШЫЛАРДЫ ТАСЫМАЛДАУ КОМПАНИЯСЫ,10-06-2024,"Высшее юридическое образование. Опыт работы не менее 2 лет. Знание законодательства РК (Гражданского Кодекса РК, Гражданско-процессуального Кодекса РК, Закон...",Юридическое сопровождение деятельности Компании. Правовая экспертиза документов и договоров. Разработка проектов юридических документов по запросам коллег. Ведение переписки с государственными...,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/101616049
Юрист,320000 KZT,Усть-Каменогорск,KazInvestStroy,30-05-2024,Высшее образование по соответствующей специальности образование и стаж работы в должности юрисконсульта не менее 5 лет.,"Осуществляет разработку учредительных документов. Организует работу: по обеспечению предприятия законами, нормативными правовыми документами, необходимыми для осуществления деятельности предприятия; по учету...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/100686868
Ведущий юрисконсульт,,Алматы,Sulpak,13-06-2024,"Способность глубоко погружаться в вопросы. Знание основных законов (ГК, ГПК, ТК, КоАП РК и др.). Грамотная устная речь. ",Разработка проектов договоров. Проверка на соответствие законодательству и интересам компании проектов договоров (юридическая экспертиза). Участие в переговорах по разрешению разногласий...,"{'id': 'fullDay', 'name': 'Полный день'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/101057882
Юрист,600000 - 600000 KZT,Алматы,Chaikhana NAVAT ( Чайхана НАВАТ),18-06-2024,"Высшее юридическое образование. Юридический стаж работы от 6-ти лет и более. Знание действующего Законодательства РК: гражданского, трудового, гражданско-процессуального. ","Полное юридическое сопровождение деятельности Вселенной NAVAT. Разработка внутренней документации, подготовка и анализ договоров, контрактов, соглашений. Претензионная работа. Взаимодействие с государственными...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/99791100
Юрист,,Актобе,Новые горные технологии,06-06-2024,"Ответственность, аккуратность, умение находить общий язык и работать в команде.",Визирование документации. Разработка договоров. Претензионно-исковая работа.,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/101401939
Юрист,200000 - 250000 KZT,Алматы,Golden Compass Jambul,22-05-2024,Высшее юридическое образование. Стаж работы. Знание законодательства РК.,Участие в разработке документов правового характера. Правовая экспертиза заключаемых договоров.,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/99833238
Юрисконсульт,,Алматы,ШНАЙДЕР ГРУП,16-06-2024,"Способность глубоко погружаться в вопросы. Знание основных законов (ГК, ГПК, ТК, КоАП РК и др.). Грамотная устная речь. ",Разработка проектов договоров. Проверка на соответствие законодательству и интересам компании проектов договоров (юридическая экспертиза). Участие в переговорах по разрешению разногласий...,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/101255365
Старший юрист,,Астана,QAZAQ KAOLIN,18-06-2024,"Опыт работы в производственной компании (промышленность, строительство, недропользование). - Высшее образование (юридическое), стаж работы на руководящих должностях не менее 3 лет. - ",Претензионно-исковой работы. * Правового сопровождения сделок по слиянию и поглощению.,"{'id': 'fullDay', 'name': 'Полный день'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/101161748
Юрисконсульт,250000 - 250000 KZT,Шымкент,MEGA-БЕН Строй,29-05-2024,,"Ведение и составление документов, контроль соблюдения законодательных актов, заключение договоров и контрактов, обслуживание физических и юридических лиц.","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/100562068
Юрист,300000 - 330000 KZT,Алматы,aqua alliance,09-06-2024,"Высшее юридическое образование. Знание гражданского, гражданско-процессуального, административного, трудового законодательства. Исполнительность, коммуникабельность, пунктуальность, ответственность, внимательность. Свободное владение казахским и русским...","Юридическое сопровождение, обеспечение и соблюдение законности деятельности компании. Договорная работа (подготовка и анализ договоров, юридическая экспертиза договоров, ведение реестра базы...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/101581774
Юрист,300000 - 350000 KZT,Алматы,Mediker International Hospital,27-05-2024,Высшее юридическое образование. Опыт работы от 1 до 3 года.,Актуализация правовой базы компании. Составление договоров и сопровождение сделок. Работа с внутренним документооборотом. Визирование документов. Управление рисками компании на уровне...,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/100284609
Юрист по договорной работе,350000 - 450000 KZT,Атырау,Ак-Жайык-7,29-05-2024,Высшее юридическое образование. Стаж работы по профессии более 3-ти лет.,"Заключение и юридическое сопровождение договорной работы. Контроль, разработка/составление и согласование договоров и писем. Взаимодействие с юристами контрагентов. ","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/100571644
